Zip Code,City,State,Metro,CountyName,SizeRank,Median_Price
12117,Town of Mayfield,NY,Gloversville,Fulton,11756,91
12118,Halfmoon,NY,Albany,Saratoga,6619,144
12121,Town of Schaghticoke,NY,Albany,Rensselaer,11601,120
12122,Town of Middleburgh,NY,Albany,Schoharie,10675,71
12123,Town of Nassau,NY,Albany,Rensselaer,10012,123
12134,Edinburg,NY,Albany,Saratoga,10402,124
12138,Petersburg,NY,Albany,Rensselaer,10119,107
12140,Town of Poestenkill,NY,Albany,Rensselaer,11360,120
12143,Town of Coeymans,NY,Albany,Albany,10994,111
12144,Rensselaer,NY,Albany,Rensselaer,5469,125
12148,Clifton Park,NY,Albany,Saratoga,12580,146
12149,Town of Richmondville,NY,Albany,Schoharie,10790,78
12154,Town of Schaghticoke,NY,Albany,Rensselaer,12142,113
12155,Maryland,NY,Oneonta,Otsego,12162,65
12157,Town of Schoharie,NY,Albany,Schoharie,10235,76
12158,Bethlehem,NY,Albany,Albany,9240,128
12159,Slingerlands,NY,Albany,Albany,9212,143
12168,Stephentown,NY,Albany,Rensselaer,12784,124
12170,Town of Stillwater,NY,Albany,Saratoga,10817,139
12173,Stuyvesant,NY,Hudson,Columbia,12785,113
12180,Troy,NY,Albany,Rensselaer,422,109
12182,Troy,NY,Albany,Rensselaer,5739,100
12184,Town of Kinderhook,NY,Hudson,Columbia,9974,133
12185,Valley Falls,NY,Albany,Rensselaer,11802,101
12186,New Scotland,NY,Albany,Albany,8254,143
12188,Town of Waterford,NY,Albany,Saratoga,6789,137
12189,Watervliet,NY,Albany,Albany,4628,121
12192,New Baltimore,NY,,Greene,12555,103
12196,West Sand Lake,NY,Albany,Rensselaer,11093,134
12198,North Greenbush,NY,Albany,Rensselaer,8029,127
12202,Albany,NY,Albany,Albany,8480,70
12203,Albany,NY,Albany,Albany,3872,129
12204,Menands,NY,Albany,Albany,8459,114
12205,Town of Colonie,NY,Albany,Albany,3896,141
12206,Albany,NY,Albany,Albany,5454,85
12208,Albany,NY,Albany,Albany,4288,116
12209,Albany,NY,Albany,Albany,6419,103
12210,Albany,NY,Albany,Albany,8709,110
12211,Town of Colonie,NY,Albany,Albany,7638,156
12302,Glenville,NY,Albany,Schenectady,2863,114
12303,Schenectady,NY,Albany,Schenectady,2897,118
12304,Schenectady,NY,Albany,Schenectady,3850,88
12306,Town of Rotterdam,NY,Albany,Schenectady,3199,108
12307,Schenectady,NY,Albany,Schenectady,7370,44
12308,Schenectady,NY,Albany,Schenectady,6473,65
12309,Town of Niskayuna,NY,Albany,Schenectady,3363,127
12401,Kingston,NY,Kingston,Ulster,1728,103
12404,Town of Rochester,NY,Kingston,Ulster,11371,148
12409,Town of Woodstock,NY,Kingston,Ulster,12786,218
12413,Town of Cairo,NY,,Greene,11164,93
12414,Town of Catskill,NY,,Greene,7359,94
12423,Durham,NY,,Greene,12787,91
12428,Wawarsing,NY,Kingston,Ulster,9468,83
12429,Port Ewen,NY,Kingston,Ulster,12788,119
12440,Marbletown,NY,Kingston,Ulster,11410,150
12442,Town of Hunter,NY,,Greene,12558,125
12443,Town of Hurley,NY,Kingston,Ulster,9395,126
12446,Town of Rochester,NY,Kingston,Ulster,10549,117
12449,Lake Katrine,NY,Kingston,Ulster,10698,112
12458,Wawarsing,NY,Kingston,Ulster,11137,88
12461,Olive,NY,Kingston,Ulster,11511,159
12463,Palenville,NY,,Greene,11961,103
12466,Port Ewen,NY,Kingston,Ulster,11425,130
12468,Prattsville,NY,,Greene,12507,111
12472,Rosendale,NY,Kingston,Ulster,12789,119
12477,Town of Saugerties,NY,Kingston,Ulster,4325,124
12480,Shandaken,NY,Kingston,Ulster,12790,94
12481,Shokan,NY,Kingston,Ulster,12338,149
12484,Marbletown,NY,Kingston,Ulster,10621,159
12485,Tannersville,NY,,Greene,12741,105
12486,Tillson,NY,Kingston,Ulster,12274,128
12487,Ulster,NY,Kingston,Ulster,10203,126
12491,Town of Woodstock,NY,Kingston,Ulster,11389,132
12496,Town of Windham,NY,,Greene,12062,143
12498,Town of Woodstock,NY,Kingston,Ulster,10791,185
12501,Town of Amenia,NY,New York,Dutchess,10525,154
12502,Gallatin,NY,Hudson,Columbia,12405,155
12508,Beacon,NY,New York,Dutchess,4663,174
12513,Claverack,NY,Hudson,Columbia,12791,122
12514,Stanford,NY,New York,Dutchess,11379,162
12516,Copake,NY,Hudson,Columbia,10658,162
12518,Cornwall,NY,New York,Orange,9339,154
12520,Cornwall on Hudson,NY,New York,Orange,11997,164
12521,Taghkanic,NY,Hudson,Columbia,11170,147
12522,Dover,NY,New York,Dutchess,9254,138
12523,Gallatin,NY,Hudson,Columbia,12742,143
12524,Town of Fishkill,NY,New York,Dutchess,6033,161
12525,Town of Gardiner,NY,Kingston,Ulster,12388,153
12526,Town of Germantown,NY,Hudson,Columbia,9668,147
12528,Lloyd,NY,Kingston,Ulster,6497,134
12529,Hillsdale,NY,Hudson,Columbia,11656,159
12531,Town of Pawling,NY,New York,Dutchess,11584,165
12533,East Fishkill,NY,New York,Dutchess,2868,158
12534,Hudson,NY,Hudson,Columbia,5756,113
12538,Hyde Park,NY,New York,Dutchess,6510,133
12540,La Grange,NY,New York,Dutchess,9353,149
12542,Marlboro,NY,Kingston,Ulster,8405,122
12543,Maybrook,NY,New York,Orange,12623,108
12545,Washington,NY,New York,Dutchess,10498,166
12546,North East,NY,New York,Dutchess,10954,149
12547,Milton,NY,Kingston,Ulster,12301,123
12549,Town of Montgomery,NY,New York,Orange,7462,140
12550,Town of Newburgh,NY,New York,Orange,381,123
12553,Town of New Windsor,NY,New York,Orange,4560,138
12561,Town of New Paltz,NY,Kingston,Ulster,5362,167
12563,Patterson,NY,New York,Putnam,8848,169
12564,Town of Pawling,NY,New York,Dutchess,8215,149
12566,Shawangunk,NY,Kingston,Ulster,7604,107
12567,Town of Pine Plains,NY,New York,Dutchess,10714,146
12569,Town of Pleasant Valley,NY,New York,Dutchess,8300,141
12570,Beekman,NY,New York,Dutchess,8734,158
12571,Town of Red Hook,NY,New York,Dutchess,8492,161
12572,Town of Rhinebeck,NY,New York,Dutchess,7730,194
12575,Town of New Windsor,NY,New York,Orange,12707,143
12577,Beaverdam Lake-Salisbury Mills,NY,New York,Orange,11769,150
12578,Town of Pleasant Valley,NY,New York,Dutchess,11980,140
12580,Hyde Park,NY,New York,Dutchess,10152,142
12581,Stanford,NY,New York,Dutchess,11461,161
12582,East Fishkill,NY,New York,Dutchess,10763,169
12583,Tivoli,NY,New York,Dutchess,11473,152
12586,Walden,NY,New York,Orange,6483,129
12589,Shawangunk,NY,Kingston,Ulster,7051,113
12590,Wappinger,NY,New York,Dutchess,2400,165
12594,Dover,NY,New York,Dutchess,10647,147
12601,Town of Poughkeepsie,NY,New York,Dutchess,1202,123
12603,Town of Poughkeepsie,NY,New York,Dutchess,1732,132
12701,Thompson,NY,,Sullivan,6823,65
12719,Highland,NY,,Sullivan,12260,105
12720,Bethel,NY,,Sullivan,12513,91
12721,Mamakating,NY,,Sullivan,8732,109
12723,Delaware,NY,,Sullivan,12005,92
12726,Cochecton,NY,,Sullivan,12576,87
12729,Deerpark,NY,New York,Orange,11784,103
12733,Fallsburg,NY,,Sullivan,11667,83
12737,Lumberland,NY,,Sullivan,12109,106
12740,Denning,NY,Kingston,Ulster,12792,96
12748,Callicoon,NY,,Sullivan,11696,77
12754,Town of Liberty,NY,,Sullivan,8780,57
12758,Rockland,NY,,Sullivan,10603,83
12764,Tusten,NY,,Sullivan,11029,104
12771,Port Jervis,NY,New York,Orange,6275,97
12775,Rock Hill,NY,,Sullivan,10719,112
12777,Forestburgh,NY,,Sullivan,12194,100
12779,South Fallsburg,NY,,Sullivan,12275,70
12780,Deerpark,NY,New York,Orange,10742,115
12783,Bethel,NY,,Sullivan,11392,80
12788,Neversink,NY,,Sullivan,10668,78
12789,Woodridge,NY,,Sullivan,11339,72
12790,Mamakating,NY,,Sullivan,9325,91
12801,Glens Falls,NY,Glens Falls,Warren,5673,93
12803,Moreau,NY,Albany,Saratoga,9169,125
12804,Queensbury,NY,Glens Falls,Warren,4084,128
12809,Town of Argyle,NY,Glens Falls,Washington,12059,107
12814,Bolton,NY,Glens Falls,Warren,11626,213
12815,Horicon,NY,Glens Falls,Warren,12396,188
12816,Town of Cambridge,NY,Glens Falls,Washington,10701,80
12817,Chester,NY,Glens Falls,Warren,11967,172
12822,Town of Corinth,NY,Albany,Saratoga,9397,111
12824,Bolton,NY,Glens Falls,Warren,12183,207
12827,Town of Fort Ann,NY,Glens Falls,Washington,10293,111
12828,Town of Fort Edward,NY,Glens Falls,Washington,10046,99
12831,Wilton,NY,Albany,Saratoga,7910,148
12832,Town of Granville,NY,Glens Falls,Washington,10499,77
12833,Greenfield Center,NY,Albany,Saratoga,12124,146
12834,Town of Greenwich,NY,Glens Falls,Washington,8556,92
12835,Day,NY,Albany,Saratoga,12067,139
12836,Hague,NY,Glens Falls,Warren,12386,203
12839,Hudson Falls,NY,Glens Falls,Washington,6600,93
12845,Town of Lake George,NY,Glens Falls,Warren,10739,167
12846,Lake Luzerne,NY,Glens Falls,Warren,10390,128
12850,Providence,NY,Albany,Saratoga,10441,132
12853,Johnsburg,NY,Glens Falls,Warren,12793,105
12859,Greenfield Center,NY,Albany,Saratoga,12428,142
12865,Town of Salem,NY,Glens Falls,Washington,10386,75
12866,Saratoga Springs,NY,Albany,Saratoga,1447,185
12870,Schroon,NY,,Essex,11569,121
12871,Saratoga,NY,Albany,Saratoga,10805,127
12883,Town of Ticonderoga,NY,,Essex,9045,74
12885,Town of Warrensburg,NY,Glens Falls,Warren,9919,109
12887,Town of Whitehall,NY,Glens Falls,Washington,8937,62
12901,Town of Plattsburgh,NY,Plattsburgh,Clinton,2278,94
12903,Town of Plattsburgh,NY,Plattsburgh,Clinton,11787,74
12910,Town of Altona,NY,Plattsburgh,Clinton,12081,60
12912,Black Brook,NY,Plattsburgh,Clinton,11779,65
12916,Moira,NY,Malone,Franklin,12163,52
12918,Saranac,NY,Plattsburgh,Clinton,11153,80
12919,Town of Champlain,NY,Plattsburgh,Clinton,10337,68
12920,Town of Chateaugay,NY,Malone,Franklin,10803,58
12921,Chazy,NY,Plattsburgh,Clinton,11761,83
12926,Constable,NY,Malone,Franklin,11681,44
12928,Crown Point,NY,,Essex,10781,68
12932,Elizabethtown,NY,,Essex,12149,75
12935,Town of Altona,NY,Plattsburgh,Clinton,11988,68
12937,Fort Covington,NY,Malone,Franklin,11972,47
12941,Jay,NY,,Essex,12794,101
12942,Keene,NY,,Essex,12470,148
12944,Chesterfield,NY,,Essex,10463,63
12946,Lake Placid,NY,,Essex,8259,147
12953,Town of Malone,NY,Malone,Franklin,6792,53
12958,Town of Mooers,NY,Plattsburgh,Clinton,10686,64
12960,Moriah,NY,,Essex,12229,57
12962,Schuyler Falls,NY,Plattsburgh,Clinton,10986,91
12966,Bangor,NY,Malone,Franklin,12795,52
12972,Town of Peru,NY,Plattsburgh,Clinton,8591,94
12974,Port Henry,NY,,Essex,11785,49
12979,Rouses Point,NY,Plattsburgh,Clinton,11003,85
12981,Saranac,NY,Plattsburgh,Clinton,10158,73
12983,Saranac Lake,NY,Malone,Franklin,8569,114
12986,Town of Tupper Lake,NY,Malone,Franklin,8136,77
12992,Chazy,NY,Plattsburgh,Clinton,10799,72
12993,Town of Westport,NY,,Essex,11420,83
12996,Willsboro,NY,,Essex,11989,78
12997,Wilmington,NY,,Essex,11734,118
13021,Auburn,NY,Auburn,Cayuga,1234,71
13027,Lysander,NY,Syracuse,Onondaga,1701,92
13029,Cicero,NY,Syracuse,Onondaga,8333,101
13030,Sullivan,NY,Syracuse,Madison,10476,83
13031,Town of Camillus,NY,Syracuse,Onondaga,5918,94
13032,Lenox,NY,Syracuse,Madison,5773,77
13033,Ira,NY,Auburn,Cayuga,9700,60
13034,Aurelius,NY,Auburn,Cayuga,11775,84
13035,Town of Cazenovia,NY,Syracuse,Madison,8049,106
13036,Central Square,NY,Syracuse,Oswego,8410,77
13037,Sullivan,NY,Syracuse,Madison,7994,89
13039,Cicero,NY,Syracuse,Onondaga,5519,95
13040,Cincinnatus,NY,Cortland,Cortland,11610,57
13042,Vienna,NY,Utica,Oneida,10504,81
13044,Town of Constantia,NY,Syracuse,Oswego,12796,79
13045,Cortland,NY,Cortland,Cortland,2665,77
13052,Town of Deruyter,NY,Syracuse,Madison,12681,59
13053,Town of Dryden,NY,Ithaca,Tompkins,9929,113
13057,Town of Manlius,NY,Syracuse,Onondaga,5064,83
13060,Town of Elbridge,NY,Syracuse,Onondaga,11501,94
13063,Town of Fabius,NY,Syracuse,Onondaga,12168,101
13066,Town of Manlius,NY,Syracuse,Onondaga,6507,98
13068,Town of Dryden,NY,Ithaca,Tompkins,12242,111
13069,Fulton,NY,Syracuse,Oswego,3670,58
13073,Town of Groton,NY,Ithaca,Tompkins,10079,90
13074,Town of Hannibal,NY,Syracuse,Oswego,9234,66
13076,Hastings,NY,Syracuse,Oswego,12797,79
13077,Town of Homer,NY,Cortland,Cortland,8494,87
13078,De Witt,NY,Syracuse,Onondaga,8633,109
13080,Town of Elbridge,NY,Syracuse,Onondaga,9770,85
13082,Town of Manlius,NY,Syracuse,Onondaga,11373,85
13083,Boylston,NY,Syracuse,Oswego,12798,67
13084,Lafayette,NY,Syracuse,Onondaga,10762,93
13088,Salina,NY,Syracuse,Onondaga,4326,86
13092,Locke,NY,Auburn,Cayuga,11547,75
13101,Mc Graw,NY,Cortland,Cortland,12271,58
13104,Town of Manlius,NY,Syracuse,Onondaga,5714,99
13108,Town of Marcellus,NY,Syracuse,Onondaga,9017,93
13110,Otisco,NY,Syracuse,Onondaga,10947,99
13112,Lysander,NY,Syracuse,Onondaga,10120,89
13114,Town of Mexico,NY,Syracuse,Oswego,8564,69
13116,Minoa,NY,Syracuse,Onondaga,12184,89
13118,Town of Moravia,NY,Auburn,Cayuga,8599,69
13120,Nedrow,NY,Syracuse,Onondaga,11919,58
13126,Town of Oswego,NY,Syracuse,Oswego,2090,60
13131,Town of Parish,NY,Syracuse,Oswego,10294,67
13132,Schroeppel,NY,Syracuse,Oswego,10404,85
13135,Schroeppel,NY,Syracuse,Oswego,8936,79
13140,Conquest,NY,Auburn,Cayuga,12033,57
13142,Richland,NY,Syracuse,Oswego,8078,67
13143,Victory,NY,Auburn,Cayuga,10342,52
13145,Town of Sandy Creek,NY,Syracuse,Oswego,12204,74
13146,Savannah,NY,Rochester,Wayne,11585,47
13148,Town of Seneca Falls,NY,Seneca Falls,Seneca,8279,62
13152,Town of Skaneateles,NY,Syracuse,Onondaga,9055,150
13156,Sterling,NY,Auburn,Cayuga,10976,64
13159,Town of Tully,NY,Syracuse,Onondaga,10140,93
13160,Union Springs,NY,Auburn,Cayuga,10894,73
13164,Town of Camillus,NY,Syracuse,Onondaga,12218,92
13165,Town of Waterloo,NY,Seneca Falls,Seneca,7320,55
13166,Brutus,NY,Auburn,Cayuga,10782,68
13203,Syracuse,NY,Syracuse,Onondaga,5709,52
13204,Syracuse,NY,Syracuse,Onondaga,4304,52
13205,Syracuse,NY,Syracuse,Onondaga,4453,48
13206,Syracuse,NY,Syracuse,Onondaga,5480,65
13207,Syracuse,NY,Syracuse,Onondaga,6335,51
13208,Syracuse,NY,Syracuse,Onondaga,4447,54
13209,Solvay,NY,Syracuse,Onondaga,7677,82
13210,Syracuse,NY,Syracuse,Onondaga,2939,80
13211,Mattydale,NY,Syracuse,Onondaga,8221,67
13214,De Witt,NY,Syracuse,Onondaga,8514,92
13215,Onondaga,NY,Syracuse,Onondaga,5549,94
13219,Fairmount,NY,Syracuse,Onondaga,6960,88
13224,Syracuse,NY,Syracuse,Onondaga,9427,81
13304,Trenton,NY,Utica,Oneida,12458,86
13308,Vienna,NY,Utica,Oneida,12322,77
13309,Town of Boonville,NY,Utica,Oneida,10399,77
13316,Town of Camden,NY,Utica,Oneida,8832,67
13317,Town of Canajoharie,NY,Amsterdam,Montgomery,12799,57
13320,Town of Cherry Valley,NY,Oneonta,Otsego,11312,69
13323,Kirkland,NY,Utica,Oneida,8074,96
13326,Cooperstown,NY,Oneonta,Otsego,10415,138
13327,Town of Croghan,NY,,Lewis,12800,69
13332,Lebanon,NY,Syracuse,Madison,10933,57
13334,Eaton,NY,Syracuse,Madison,12801,63
13338,Forestport,NY,Utica,Oneida,12802,105
13339,Minden,NY,Amsterdam,Montgomery,8565,54
13343,Watson,NY,,Lewis,12803,75
13346,Town of Hamilton,NY,Syracuse,Madison,8878,96
13348,Hartwick,NY,Oneonta,Otsego,12152,86
13354,Trenton,NY,Utica,Oneida,9774,87
13367,Town of Lowville,NY,,Lewis,9117,72
13403,Marcy,NY,Utica,Oneida,7688,98
13408,Eaton,NY,Syracuse,Madison,12245,74
13409,Stockbridge,NY,Syracuse,Madison,10543,63
13411,Town of New Berlin,NY,,Chenango,11684,50
13413,New Hartford,NY,Utica,Oneida,6035,95
13417,New York Mills,NY,Utica,Oneida,11256,83
13421,Oneida,NY,Syracuse,Madison,6690,70
13424,Oriskany,NY,Utica,Oneida,10304,91
13425,Augusta,NY,Utica,Oneida,10862,58
13438,Town of Remsen,NY,Utica,Oneida,11355,93
13439,Richfield,NY,Oneonta,Otsego,10226,66
13440,Rome,NY,Utica,Oneida,1224,67
13452,Saint Johnsville,NY,Amsterdam,Montgomery,12540,53
13456,Paris,NY,Utica,Oneida,11964,96
13459,Sharon,NY,Albany,Schoharie,10990,61
13460,Town of Sherburne,NY,,Chenango,10910,60
13461,Sherrill,NY,Utica,Oneida,11865,87
13471,Annsville,NY,Utica,Oneida,9628,65
13476,Town of Vernon,NY,Utica,Oneida,11421,79
13478,Verona,NY,Utica,Oneida,10913,75
13480,Sangerfield,NY,Utica,Oneida,12103,66
13490,Westmoreland,NY,Utica,Oneida,11890,82
13491,Plainfield,NY,Oneonta,Otsego,10343,71
13492,Whitesboro,NY,Utica,Oneida,7481,95
13493,Williamstown,NY,Syracuse,Oswego,11831,60
13495,Yorkville,NY,Utica,Oneida,12006,72
13501,Utica,NY,Utica,Oneida,1246,62
13502,Utica,NY,Utica,Oneida,2389,72
13601,Town of Watertown,NY,Watertown,Jefferson,1675,81
13605,Town of Adams,NY,Watertown,Jefferson,10201,83
13606,Adams Center,NY,Watertown,Jefferson,9792,95
13607,Alexandria,NY,Watertown,Jefferson,11497,81
13612,Black River,NY,Watertown,Jefferson,12237,92
13613,Brasher,NY,Ogdensburg,Saint Lawrence,10728,55
13617,Town of Canton,NY,Ogdensburg,Saint Lawrence,7491,69
13618,Town of Cape Vincent,NY,Watertown,Jefferson,11770,95
13619,Carthage,NY,Watertown,Jefferson,7421,80
13620,Town of Croghan,NY,,Lewis,12565,76
13622,Lyme,NY,Watertown,Jefferson,12674,103
13624,Town of Clayton,NY,Watertown,Jefferson,10376,94
13626,Pinckney,NY,,Lewis,12128,67
13634,Dexter,NY,Watertown,Jefferson,11555,96
13637,Le Ray,NY,Watertown,Jefferson,8700,91
13642,Town of Gouverneur,NY,Ogdensburg,Saint Lawrence,7423,45
13646,Town of Hammond,NY,Ogdensburg,Saint Lawrence,12016,75
13648,Diana,NY,,Lewis,12340,58
13650,Henderson,NY,Watertown,Jefferson,12630,101
13654,Heuvelton,NY,Ogdensburg,Saint Lawrence,12628,51
13656,Orleans,NY,Watertown,Jefferson,12724,75
13658,Lisbon,NY,Ogdensburg,Saint Lawrence,11297,56
13662,Town of Massena,NY,Ogdensburg,Saint Lawrence,5477,59
13667,Town of Norfolk,NY,Ogdensburg,Saint Lawrence,12804,55
13668,Norwood,NY,Ogdensburg,Saint Lawrence,12805,55
13669,Ogdensburg,NY,Ogdensburg,Saint Lawrence,5394,45
13673,Town of Philadelphia,NY,Watertown,Jefferson,10856,70
13676,Town of Potsdam,NY,Ogdensburg,Saint Lawrence,6044,62
13679,Alexandria,NY,Watertown,Jefferson,12037,85
13685,Hounsfield,NY,Watertown,Jefferson,12720,116
13691,Town of Theresa,NY,Watertown,Jefferson,12738,85
13694,Town of Waddington,NY,Ogdensburg,Saint Lawrence,11576,81
13697,Stockholm,NY,Ogdensburg,Saint Lawrence,12806,58
13730,Town of Afton,NY,,Chenango,12807,65
13732,Town of Owego,NY,Binghamton,Tioga,7355,75
13733,Town of Bainbridge,NY,,Chenango,10508,61
13734,Tioga,NY,Binghamton,Tioga,10774,64
13746,Barker,NY,Binghamton,Broome,12240,78
13748,Conklin,NY,Binghamton,Broome,10318,75
13760,Union,NY,Binghamton,Broome,844,78
13778,Town of Greene,NY,,Chenango,9349,73
13787,Colesville,NY,Binghamton,Broome,12808,71
13790,Johnson City,NY,Binghamton,Broome,5539,62
13795,Kirkwood,NY,Binghamton,Broome,11169,78
13803,Town of Marathon,NY,Cortland,Cortland,9834,66
13811,Town of Newark Valley,NY,Binghamton,Tioga,9354,62
13812,Town of Nichols,NY,Binghamton,Tioga,11095,69
13815,Town of Norwich,NY,,Chenango,7292,53
13820,Town of Oneonta,NY,Oneonta,Otsego,4019,87
13825,Town of Otego,NY,Oneonta,Otsego,10649,85
13827,Town of Owego,NY,Binghamton,Tioga,7373,65
13830,Town of Oxford,NY,,Chenango,10190,52
13833,Fenton,NY,Binghamton,Broome,11230,84
13843,Town of New Berlin,NY,,Chenango,12585,65
13850,Vestal,NY,Binghamton,Broome,2607,92
13862,Barker,NY,Binghamton,Broome,10950,70
13865,Town of Windsor,NY,Binghamton,Broome,9575,81
13901,Chenango,NY,Binghamton,Broome,6109,81
13903,Binghamton,NY,Binghamton,Broome,4601,74
13904,Binghamton,NY,Binghamton,Broome,8099,64
13905,Binghamton,NY,Binghamton,Broome,2377,68
14001,Newstead,NY,Buffalo,Erie,8395,108
14004,Town of Alden,NY,Buffalo,Erie,6591,104
14005,Town of Alexander,NY,Batavia,Genesee,11727,82
14006,Lake Erie Beach,NY,Buffalo,Erie,7160,85
14009,Arcade,NY,,Wyoming,8876,79
14011,Town of Attica,NY,,Wyoming,8911,72
14012,Somerset,NY,Buffalo,Niagara,10904,72
14020,Town of Batavia,NY,Batavia,Genesee,3254,69
14024,Eagle,NY,,Wyoming,11945,59
14025,Boston,NY,Buffalo,Erie,9992,115
14028,Town of Newfane,NY,Buffalo,Niagara,12384,90
14033,Colden,NY,Buffalo,Erie,11747,110
14036,Pembroke,NY,Batavia,Genesee,9448,94
14040,Darien,NY,Batavia,Genesee,11706,100
14042,Town of Yorkshire,NY,Olean,Cattaraugus,11862,59
14047,Evans,NY,Buffalo,Erie,7889,100
14048,Town of Dunkirk,NY,Jamestown,Chautauqua,5401,37
14058,Town of Elba,NY,Batavia,Genesee,11570,69
14062,Hanover,NY,Jamestown,Chautauqua,10722,52
14067,Hartland,NY,Buffalo,Niagara,10215,79
14070,Gowanda,NY,Olean,Cattaraugus,8197,50
14080,Town of Holland,NY,Buffalo,Erie,10891,113
14081,Hanover,NY,Jamestown,Chautauqua,10509,81
14092,Town of Lewiston,NY,Buffalo,Niagara,6517,106
14094,Town of Lockport,NY,Buffalo,Niagara,445,83
14098,Yates,NY,Rochester,Orleans,10121,62
